lmt,job,ncloseCreditCard,basicLevel,unpayNormalLoan,lmt_amt_bucket,lmt_business_bin,lmt_capacity_level,job_group,job_stability_level,job_risk_level,basic_level_clean,credit_history_level,multi_head_cnt_proxy,multi_head_level,credit_burden_level,debt_pressure_level,income_proxy_amt,income_proxy_level,expense_proxy_amt,expense_proxy_level,disposable_income_proxy_amt,cashflow_pressure_level,affordability_level,qualification_score,value_score,risk_score,strategy_segment,limit_recommend_amt,price_group,target
1.667,2,1,3,0,2000,3,2,1,5,1,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
1.6,16,0,3,0,2000,3,2,0,1,5,3,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,3,3,1500,4,0
6.9,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
5.3,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
6.7,16,0,3,0,8000,6,4,0,1,5,3,1,1,2,1,1,5000,3,2500,2,2500,3,5,3,3,3,2,6000,3,0
0.733,16,0,-999,0,1000,2,1,0,1,5,0,1,1,2,1,1,1500,1,1000,1,500,4,4,1,2,3,3,500,4,0
9.333,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
7.667,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
42.963,1,1,1,1,50000,11,5,1,5,1,1,3,3,4,4,4,16500,7,10000,6,5000,1,5,4,4,3,2,43000,2,0
5,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.433,16,1,2,0,2000,3,2,0,1,5,2,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
1.7,4,0,2,0,2000,3,2,2,4,2,2,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,1,2,2000,3,0
1.533,16,1,2,0,2000,3,2,0,1,5,2,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
2.633,16,1,1,0,3000,4,2,0,1,5,1,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
13,16,1,3,0,15000,8,5,0,1,5,3,3,3,4,3,2,7500,5,4500,4,2500,3,5,3,5,2,1,12500,1,0
2.267,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
6.667,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
1.93,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
6.6,3,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
2.2,16,0,2,0,3000,4,2,0,1,5,2,1,1,2,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,2500,3,0
7.367,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.133,16,1,2,0,2000,3,2,0,1,5,2,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
8.367,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
6.963,2,1,-999,0,8000,6,4,1,5,1,0,3,1,2,2,3,6000,4,3500,3,2000,3,5,3,4,1,1,7500,2,0
1,2,1,2,0,1000,2,1,1,5,1,2,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,1000,3,0
6.067,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
1.233,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
2.1,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
7.667,16,1,1,1,8000,6,4,0,1,5,1,3,3,4,3,4,5500,4,3500,3,1000,3,5,3,3,3,2,6000,3,0
8.067,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
6.667,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
5.233,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
9.6,16,1,1,1,10000,7,5,0,1,5,1,3,3,4,3,4,6500,4,4000,4,1500,3,5,3,3,3,2,7500,3,0
8.63,1,1,1,1,10000,7,5,1,5,1,1,3,2,3,3,4,8500,5,5000,4,2500,3,5,4,4,2,1,9500,2,0
5.533,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.233,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
9.333,4,1,1,0,10000,7,5,2,4,2,1,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
5.3,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
4.633,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
2.333,16,1,1,1,3000,4,2,0,1,5,1,3,3,4,3,3,3000,2,2000,2,0,4,4,2,3,3,2,2000,3,0
5.433,16,1,-999,1,8000,6,4,0,1,5,0,3,3,4,4,5,4500,3,3000,3,500,4,4,1,3,4,6,4000,4,0
7.667,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
8.167,16,0,3,0,10000,7,5,0,1,5,3,1,1,2,1,1,6000,4,3000,3,3000,2,5,3,4,3,2,7500,2,0
14.633,16,1,3,1,15000,8,5,0,1,5,3,3,4,5,5,4,7500,5,5000,4,1000,3,5,2,4,4,4,8500,3,0
0.863,4,1,3,0,1000,2,1,2,4,2,3,3,1,2,2,1,2500,1,1500,1,500,4,4,3,2,1,3,1000,4,0
4.967,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
2.233,4,1,3,0,3000,4,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,3000,3,0
3,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
3.433,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
1.896,4,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,3500,2,2000,2,1000,3,5,4,3,1,2,2000,3,0
0.596,7,1,3,0,1000,2,1,4,2,4,3,3,1,2,2,1,2500,1,1500,1,500,4,4,3,2,1,3,1000,4,0
5.833,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
5.633,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
7.533,16,1,1,1,8000,6,4,0,1,5,1,3,3,4,3,4,5500,4,3500,3,1000,3,5,3,3,3,2,6000,3,0
9.433,3,1,1,0,10000,7,5,2,4,2,1,3,1,2,1,2,8000,5,4000,4,3500,2,5,4,5,1,1,10000,1,0
0.6,16,0,3,0,1000,2,1,0,1,5,3,1,1,2,1,1,1500,1,1000,1,500,4,4,2,2,3,3,500,4,0
1.967,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
16.867,16,1,3,1,20000,9,5,0,1,5,3,3,4,5,5,4,9000,5,6000,5,1500,3,5,2,4,4,4,11500,3,0
3.467,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
1.267,16,1,2,0,2000,3,2,0,1,5,2,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
9.667,4,1,3,0,10000,7,5,2,4,2,3,3,1,2,2,2,7000,4,4000,4,2500,3,5,4,4,1,1,10000,2,0
2.5,16,0,3,0,3000,4,2,0,1,5,3,1,1,2,1,1,2500,1,1500,1,1000,3,5,2,2,3,3,2000,4,0
6,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
4.133,16,0,-999,0,5000,5,3,0,1,5,0,1,1,2,1,1,3000,2,1500,1,1500,3,5,2,3,3,2,3500,3,0
5.867,16,1,-999,0,8000,6,4,0,1,5,0,3,2,3,2,3,4500,3,2500,2,1500,3,5,3,4,2,1,6500,2,1
2.13,2,1,1,0,3000,4,2,1,5,1,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
10,4,1,2,0,10000,7,5,2,4,2,2,3,2,3,2,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
5.3,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
4.2,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
8.3,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
3.33,2,1,1,0,5000,5,3,1,5,1,1,3,1,2,1,1,5500,4,3000,3,2000,3,5,4,4,1,1,5000,2,0
8.267,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
1.767,16,0,3,0,2000,3,2,0,1,5,3,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,3,3,1500,4,0
1.196,7,1,3,0,2000,3,2,4,2,4,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
3.833,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
6.133,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
0.963,2,1,3,0,1000,2,1,1,5,1,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,1000,3,0
1.6,4,0,2,0,2000,3,2,2,4,2,2,1,0,1,1,1,3500,2,1500,1,2000,3,5,3,3,1,2,2000,3,0
8.033,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
5,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
4.733,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
23.433,16,1,1,0,30000,10,5,0,1,5,1,3,3,4,2,2,11500,6,6000,5,5000,1,5,4,5,1,1,30500,1,0
4.533,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
0.867,16,1,2,0,1000,2,1,0,1,5,2,3,2,3,1,1,2000,1,1000,1,500,4,4,3,2,1,3,1000,4,0
1.667,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
18.733,4,1,1,0,20000,9,5,2,4,2,1,3,2,3,2,2,10500,6,5500,5,4500,2,5,4,5,1,1,20500,1,0
3.2,16,1,-999,0,5000,5,3,0,1,5,0,3,2,3,2,2,3000,2,1500,1,1000,3,5,2,3,2,2,3500,3,0
3.333,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
7.667,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
5.833,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
7,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
20,16,1,1,1,20000,9,5,0,1,5,1,3,4,5,4,4,9500,5,6000,5,2000,3,5,3,4,3,2,15000,2,0
7.167,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
6.467,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
6.967,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
5.7,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
8.2,16,0,2,0,10000,7,5,0,1,5,2,1,1,2,1,1,6500,4,3000,3,3500,2,5,3,4,2,1,8500,2,0
6.267,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.6,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
2.13,2,1,1,0,3000,4,2,1,5,1,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,3000,3,0
7.5,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
6.5,16,0,3,0,8000,6,4,0,1,5,3,1,1,2,1,1,5000,3,2500,2,2500,3,5,3,3,3,2,6000,3,0
6,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
0.733,16,0,2,0,1000,2,1,0,1,5,2,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,2,3,500,4,0
4.733,16,1,3,1,5000,5,3,0,1,5,3,3,3,4,4,3,3500,2,2500,2,0,4,4,2,3,4,6,3000,4,0
86.296,4,1,1,0,80000,12,5,2,4,2,1,3,2,3,2,2,18500,7,9500,6,8500,1,5,4,5,1,1,50000,1,0
8.8,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
6.296,4,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
4.3,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
11.63,1,1,1,1,15000,8,5,1,5,1,1,3,3,4,4,4,10000,5,6000,5,2500,3,5,4,4,2,1,14000,2,0
8.067,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
2.633,16,1,3,0,3000,4,2,0,1,5,3,3,2,3,2,1,2500,1,1500,1,500,4,4,3,3,2,2,2500,3,0
2.167,16,1,1,0,3000,4,2,0,1,5,1,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
3.833,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
3.267,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
4.296,4,1,1,1,5000,5,3,2,4,2,1,3,2,3,3,3,5000,3,3000,3,1000,3,5,3,4,2,1,4000,2,0
1.233,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
8.2,16,1,1,1,10000,7,5,0,1,5,1,3,3,4,3,4,6500,4,4000,4,1500,3,5,3,3,3,2,7500,3,0
7,16,0,3,0,8000,6,4,0,1,5,3,1,1,2,1,1,5000,3,2500,2,2500,3,5,3,3,3,2,6000,3,0
16.333,16,1,1,1,20000,9,5,0,1,5,1,3,4,5,4,4,9500,5,6000,5,2000,3,5,3,4,3,2,15000,2,0
8.6,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
1.996,16,1,1,0,2000,3,2,0,1,5,1,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
1.667,16,1,-999,0,2000,3,2,0,1,5,0,3,2,3,2,2,1500,1,1000,1,0,4,4,2,3,2,2,1500,3,0
5.633,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.167,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
6.067,16,1,3,1,8000,6,4,0,1,5,3,3,3,4,4,4,5000,3,3500,3,500,4,4,2,3,4,6,4500,4,0
1.6,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
6.3,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
14.5,16,1,3,1,15000,8,5,0,1,5,3,3,4,5,5,4,7500,5,5000,4,1000,3,5,2,4,4,4,8500,3,0
1.196,4,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,3500,2,2000,2,1000,3,5,4,3,1,2,2000,3,0
8.667,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
2.396,7,1,3,0,3000,4,2,4,2,4,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,3000,3,0
6.367,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
4.63,1,1,1,1,5000,5,3,1,5,1,1,3,2,3,3,3,6000,4,3500,3,1500,3,5,3,4,2,1,4000,2,0
6.133,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
8,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
5.833,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
19.2,2,1,1,0,20000,9,5,1,5,1,1,3,2,3,2,2,11000,6,5500,5,5000,1,5,4,5,1,1,20500,1,0
9.333,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
5.6,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
8.2,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
0.596,4,0,1,0,1000,2,1,2,4,2,1,1,0,1,1,1,3000,2,1500,1,1500,3,5,3,2,1,3,1000,4,0
4.333,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
1.133,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
6.63,4,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6000,4,3500,3,2000,3,5,4,4,1,1,8000,2,0
10.8,3,1,3,0,15000,8,5,2,4,2,3,3,2,3,3,2,9000,5,5000,4,3500,2,5,4,5,1,1,15500,1,0
3.333,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
3.4,16,0,-999,0,5000,5,3,0,1,5,0,1,1,2,1,1,3000,2,1500,1,1500,3,5,2,3,3,2,3500,3,0
24.963,2,0,1,0,30000,10,5,1,5,1,1,1,0,1,1,1,13000,6,6000,5,6500,1,5,4,4,1,1,30500,2,0
12.133,16,1,2,0,15000,8,5,0,1,5,2,3,3,4,2,2,8000,5,4500,4,3000,2,5,4,5,1,1,15500,1,0
7.667,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
4.1,16,1,3,1,5000,5,3,0,1,5,3,3,3,4,4,3,3500,2,2500,2,0,4,4,2,3,4,6,3000,4,0
3.433,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
4.6,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.196,4,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,2000,3,0
12.63,4,1,1,1,15000,8,5,2,4,2,1,3,3,4,4,4,9000,5,5500,5,2000,3,5,3,4,2,1,12500,2,0
1.3,16,1,1,0,2000,3,2,0,1,5,1,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
8.963,4,1,1,1,10000,7,5,2,4,2,1,3,2,3,3,4,7500,5,4500,4,2000,3,5,3,4,2,1,8500,2,0
4.8,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
7.667,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
7,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.7,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
2.467,16,1,1,0,3000,4,2,0,1,5,1,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
4.233,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
24.4,7,1,2,0,30000,10,5,4,2,4,2,3,2,3,2,2,12500,6,6500,5,5500,1,5,4,5,1,1,30500,1,0
3.833,16,0,3,0,5000,5,3,0,1,5,3,1,1,2,1,1,3500,2,2000,2,1500,3,5,3,3,3,2,4000,3,0
4.567,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
4.267,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
10,16,1,1,1,10000,7,5,0,1,5,1,3,4,5,4,4,6500,4,4000,4,1000,3,5,3,3,3,2,7500,3,0
4,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
8.167,16,1,1,0,10000,7,5,0,1,5,1,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
2.867,16,0,2,0,3000,4,2,0,1,5,2,1,1,2,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,2500,3,0
5.567,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
26.963,4,1,1,1,30000,10,5,2,4,2,1,3,3,4,4,4,12500,6,7500,6,3500,2,5,3,4,2,1,25000,2,0
29.296,3,1,1,0,30000,10,5,2,4,2,1,3,2,3,2,2,13000,6,6500,5,6000,1,5,4,5,1,1,30500,1,0
3.867,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
6.667,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.43,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
2,16,0,3,0,2000,3,2,0,1,5,3,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,3,3,1500,4,0
6.133,2,1,2,0,8000,6,4,1,5,1,2,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
8,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
7.296,1,1,1,1,8000,6,4,1,5,1,1,3,2,3,3,4,7500,5,4500,4,2000,3,5,3,3,2,2,6500,3,0
7.3,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
1.267,16,0,3,0,2000,3,2,0,1,5,3,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,3,3,1500,4,0
5.8,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
1,16,1,2,0,1000,2,1,0,1,5,2,3,2,3,1,1,2000,1,1000,1,500,4,4,3,2,1,3,1000,4,0
3.167,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
20.296,4,1,1,0,30000,10,5,2,4,2,1,3,2,3,2,2,12500,6,6500,5,5500,1,5,4,5,1,1,30500,1,0
1.463,1,1,1,0,2000,3,2,1,5,1,1,3,1,2,1,1,4500,3,2500,2,1500,3,5,4,3,1,2,2000,3,0
2.9,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
8.833,16,1,1,1,10000,7,5,0,1,5,1,3,3,4,3,4,6500,4,4000,4,1500,3,5,3,3,3,2,7500,3,0
6.333,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
7.667,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
16.963,16,1,3,0,20000,9,5,0,1,5,3,3,3,4,3,2,9000,5,5000,4,3500,2,5,3,5,2,1,17000,1,0
4.333,16,0,3,0,5000,5,3,0,1,5,3,1,1,2,1,1,3500,2,2000,2,1500,3,5,3,3,3,2,4000,3,0
7.6,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
1.8,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
8.2,4,1,2,0,10000,7,5,2,4,2,2,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
2.9,16,0,2,0,3000,4,2,0,1,5,2,1,1,2,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,2500,3,0
1.767,16,1,2,0,2000,3,2,0,1,5,2,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
