LoanAmount,MonthlyIncome,CreditScore,LoanDuration,HistoricalDelinquencies,DebtToIncomeRatio,Age,EmploymentDuration,OtherLoans,Homeownership,target,date,uid
28408,5683,603,15,3,0.8354604946164714,43,29,2,0,0,2023-05,104411
44740,4780,610,49,5,0.5948609608457561,59,2,5,0,1,2023-05,104412
5136,4531,568,51,6,0.5942960262782315,52,21,4,0,0,2023-06,104413
22413,4914,757,11,7,0.5447100948417163,28,25,1,0,0,2023-09,104414
23978,4232,667,58,5,0.38287127143705235,61,10,1,0,0,2023-07,104415
5661,4956,792,29,3,0.9384572284902117,68,27,4,0,1,2023-07,104416
40240,9571,548,14,8,0.4542408965253404,22,22,4,0,1,2023-05,104417
32253,3392,749,32,6,0.6539725286159205,42,15,0,0,0,2023-07,104418
31884,3825,830,12,8,0.31902378841784523,40,19,9,0,1,2023-08,104419
37854,5963,574,11,2,0.5473947136792378,41,21,2,0,0,2023-05,104420
15704,9008,700,59,4,0.9230428129353743,64,12,8,0,1,2023-09,104421
43987,5395,533,38,0,0.9963721908084737,27,17,9,0,1,2023-09,104422
29527,7145,813,26,7,0.4894014853867737,39,16,2,0,1,2023-09,104423
21322,8492,610,51,0,0.32319243705146844,33,8,5,0,0,2023-06,104424
11968,8146,815,43,0,0.4515612213843161,49,25,5,0,0,2023-09,104425
32518,7895,736,49,6,0.4617934147096156,27,5,1,0,1,2023-06,104426
32886,4792,531,22,7,0.7156070354258541,38,25,6,0,1,2023-08,104427
6700,6064,708,36,2,0.5969253795956482,64,24,8,0,0,2023-09,104428
33246,9792,631,42,1,0.8147677826125044,57,15,8,0,1,2023-05,104429
40468,4363,605,16,6,0.7610426275979849,55,8,7,0,1,2023-05,104430
28199,5348,532,33,9,0.40104697914019705,25,18,4,0,0,2023-05,104431
49589,6551,542,10,4,0.8274045519086226,53,21,7,0,1,2023-08,104432
37115,6628,606,17,0,0.8779694935318527,29,28,8,0,1,2023-08,104433
10520,6336,764,8,1,0.6787121518032013,50,8,0,0,0,2023-07,104434
49278,4565,725,46,2,0.942134167398861,30,19,0,0,1,2023-08,104435
41455,6667,678,43,5,0.8263584981876402,62,17,4,0,1,2023-09,104436
25929,5213,721,59,0,0.6763167254985591,54,27,6,0,1,2023-09,104437
46605,9459,624,7,7,0.9249327978506641,30,4,8,0,1,2023-06,104438
19955,7096,775,31,1,0.6802867841924312,59,4,8,0,1,2023-07,104439
49049,4019,666,7,4,0.6169529018698722,51,26,2,0,0,2023-09,104440
18917,4284,650,59,7,0.48500667232888217,68,20,0,0,0,2023-07,104441
9757,3062,540,17,4,0.9062906644755564,45,20,2,0,0,2023-07,104442
18045,5530,799,45,7,0.2981817366982573,41,9,7,0,1,2023-09,104443
46680,6392,534,7,5,0.5788021713739651,20,27,6,0,0,2023-08,104444
9733,8965,813,46,6,0.6299306655000174,67,14,4,0,1,2023-07,104445
35954,6272,803,21,7,0.6437992854158214,48,1,9,0,1,2023-06,104446
36135,5269,730,35,2,0.7215118643881946,58,9,8,0,1,2023-09,104447
12081,7247,714,52,4,0.6046364994030525,41,23,3,0,0,2023-05,104448
46458,3643,813,51,9,0.40545451811194166,51,13,5,0,1,2023-06,104449
28501,7721,600,57,6,0.8855555169115998,44,21,4,0,1,2023-09,104450
26113,3216,556,41,8,0.7260202622684226,59,18,5,0,1,2023-07,104451
39441,3195,714,9,5,0.886550250968245,64,10,3,0,1,2023-08,104452
29690,6864,655,16,9,0.4208347927843014,48,28,2,0,1,2023-07,104453
48939,6273,563,58,0,0.7096455159222574,56,26,4,0,1,2023-06,104454
34345,8110,561,29,7,0.7713389960611161,51,26,4,0,1,2023-08,104455
49571,5694,838,23,5,0.5067241282942707,49,4,1,0,1,2023-08,104456
31829,6212,561,32,0,0.8497952945655209,37,27,9,0,1,2023-06,104457
40062,5755,593,42,3,0.2020070198738374,63,15,3,0,0,2023-07,104458
8630,4521,840,7,5,0.6759358001713773,67,4,2,0,0,2023-05,104459
36870,8674,525,20,9,0.6908547762817043,22,20,6,0,1,2023-07,104460
49942,4080,620,16,0,0.6270744744309084,31,11,4,0,0,2023-08,104461
8453,8623,549,32,9,0.7040387895355595,39,12,5,0,1,2023-07,104462
42275,3721,751,54,4,0.3337814856186162,69,13,6,0,1,2023-09,104463
48370,8703,535,53,2,0.7478251854419007,27,2,1,0,1,2023-06,104464
43396,8855,788,52,6,0.4686311702693322,50,8,9,0,1,2023-07,104465
13328,4562,599,28,7,0.5616429940607343,43,4,3,0,0,2023-05,104466
20534,3639,823,40,2,0.46648749119701494,32,9,5,0,0,2023-08,104467
24744,9249,828,57,9,0.5791489627995883,27,2,2,0,1,2023-07,104468
24389,7260,635,35,2,0.6972553812093982,61,23,5,0,1,2023-07,104469
41320,7310,693,52,2,0.8706747767164409,33,5,9,0,1,2023-05,104470
40010,8190,720,29,5,0.5867480461121768,34,5,0,0,1,2023-09,104471
19665,6787,778,24,5,0.4585790620828826,40,23,7,0,1,2023-08,104472
42865,6736,825,34,2,0.5903535031403075,34,4,9,0,1,2023-07,104473
13640,3089,554,18,5,0.7510429312564124,45,19,4,0,0,2023-07,104474
39716,8891,609,53,8,0.47736057338063653,57,9,0,0,1,2023-08,104475
30521,5921,648,28,7,0.531425659778725,65,12,9,0,1,2023-09,104476
35049,4251,764,17,6,0.6502718536069891,57,3,9,0,1,2023-08,104477
10618,4102,661,54,6,0.43520741106188005,52,5,0,0,0,2023-06,104478
42004,7703,686,53,7,0.36726772763555343,29,2,9,0,1,2023-09,104479
6920,3348,628,46,6,0.3123138270906096,38,23,2,0,0,2023-06,104480
48937,6913,607,34,2,0.48208798650085943,30,13,5,0,0,2023-07,104481
9188,7052,567,11,7,0.23867432515044565,22,28,1,0,0,2023-08,104482
17207,5941,565,56,7,0.6667860213676012,42,27,7,0,1,2023-06,104483
5238,3245,643,28,0,0.3407274927980196,25,7,9,0,0,2023-09,104484
37972,3271,552,36,9,0.5019158338640343,60,28,6,0,1,2023-06,104485
15799,5030,627,50,4,0.41537825231869807,60,21,1,0,0,2023-07,104486
10552,7498,820,26,4,0.7043119730733995,48,8,0,0,0,2023-05,104487
33916,6187,706,29,0,0.8802765291734931,23,25,6,0,1,2023-09,104488
9927,6506,819,13,5,0.706640834390676,22,29,6,0,1,2023-06,104489
32964,4465,715,49,5,0.6340039429387151,39,20,2,0,1,2023-05,104490
16164,4195,567,14,3,0.7352669914576337,62,11,9,0,0,2023-05,104491
42158,6087,561,27,5,0.22399251020815988,68,12,7,0,0,2023-07,104492
24071,6008,709,9,5,0.2982757287696958,27,18,7,0,0,2023-07,104493
11160,6823,836,18,0,0.2759417887768354,25,18,4,0,0,2023-05,104494
20810,8175,826,39,4,0.2785577325990272,24,27,6,0,1,2023-05,104495
10126,4614,551,8,1,0.4083869721572384,27,29,2,0,0,2023-05,104496
35009,4126,615,42,6,0.6256418083065642,27,16,5,0,0,2023-08,104497
38584,7379,564,33,8,0.2917452629253977,54,20,2,0,1,2023-06,104498
30396,3516,629,31,8,0.9480929929515114,38,22,8,0,1,2023-07,104499
5192,5665,676,55,8,0.8834054421235324,67,6,6,0,1,2023-05,104500
41413,4301,777,58,6,0.9773154830663857,29,18,0,0,1,2023-09,104501
17816,3611,662,51,6,0.23400003607079248,54,17,7,0,0,2023-06,104502
44082,3749,831,39,0,0.8811219576714531,28,18,8,0,1,2023-08,104503
37130,8388,651,20,5,0.8429872603531916,27,24,9,0,1,2023-09,104504
45142,4856,849,13,4,0.9216846916819683,27,21,1,0,1,2023-09,104505
41468,3399,735,53,7,0.6223553341278469,27,3,0,0,0,2023-08,104506
35698,4526,657,40,7,0.8303112566205388,39,9,3,0,1,2023-07,104507
15655,5024,826,29,3,0.24102950347412194,26,28,8,0,0,2023-05,104508
35075,9229,605,57,0,0.2607022315871911,65,28,5,0,1,2023-05,104509
14359,3319,805,57,5,0.29482579275967064,41,7,9,0,0,2023-09,104510
41661,8151,754,42,9,0.9318310906385665,36,24,7,0,1,2023-07,104511
44579,3335,612,9,0,0.24893547951075912,63,22,6,0,0,2023-08,104512
47056,5098,529,17,4,0.28011962135928875,24,7,4,0,0,2023-07,104513
38272,3173,511,24,4,0.9443283221036216,53,19,4,0,0,2023-09,104514
47581,7019,676,20,2,0.28591406546582254,44,1,5,0,0,2023-08,104515
19671,4641,837,35,4,0.8958050389802992,66,1,5,0,1,2023-05,104516
32048,3500,545,50,5,0.8314166304498292,62,1,4,0,0,2023-08,104517
15738,6646,670,42,4,0.23222559082572342,34,11,7,0,0,2023-06,104518
30963,9219,629,17,0,0.217477917511704,50,27,2,0,0,2023-08,104519
48954,5363,744,24,6,0.6275107068108745,64,28,8,0,1,2023-09,104520
11773,4856,702,39,2,0.9977403230134139,38,23,4,0,0,2023-09,104521
41584,6152,725,12,6,0.9030641280791893,63,18,8,0,1,2023-05,104522
34894,4896,579,33,4,0.4480203466970277,50,13,4,0,0,2023-05,104523
5717,8759,809,33,2,0.5090473872923227,66,28,2,0,0,2023-08,104524
16676,4718,534,34,5,0.5103247969904809,31,22,8,0,0,2023-08,104525
9434,4778,551,42,0,0.787343052724012,42,15,1,0,0,2023-05,104526
42825,7792,660,25,5,0.47290620212990686,69,17,4,0,1,2023-08,104527
34100,6057,583,16,3,0.3182376491002086,42,10,2,0,0,2023-05,104528
9994,7827,827,55,3,0.7976859268668404,55,8,6,0,1,2023-08,104529
9234,8190,525,55,4,0.5664124945960838,30,21,3,0,0,2023-09,104530
8764,9997,724,44,8,0.2614229789491736,41,9,7,0,1,2023-08,104531
48949,5713,816,47,0,0.8320418147936486,66,19,0,0,1,2023-05,104532
42405,6828,653,28,2,0.6682490111601834,49,18,4,0,1,2023-09,104533
39872,7747,792,57,3,0.5914954602150275,24,8,7,0,1,2023-06,104534
47215,4094,594,51,1,0.738674533717824,56,27,1,0,0,2023-06,104535
28185,3045,724,25,8,0.604294146256293,39,5,5,0,0,2023-05,104536
48442,8166,766,25,6,0.7187361183907994,29,14,6,0,1,2023-05,104537
46153,4445,540,16,0,0.8939908362922573,41,13,5,0,0,2023-06,104538
16999,5196,632,7,8,0.6908114944889003,61,1,9,0,0,2023-08,104539
41487,6201,565,18,5,0.7276803982834199,49,11,2,0,0,2023-08,104540
7581,3455,709,18,1,0.6910848555365399,49,12,5,0,0,2023-07,104541
7763,4662,652,46,0,0.6249438221066372,41,6,6,0,0,2023-09,104542
32374,5924,671,54,5,0.3375779287803773,57,12,2,0,0,2023-09,104543
43759,3965,824,20,6,0.46854211484709235,57,3,9,0,1,2023-06,104544
15531,9116,558,59,9,0.7544871738864978,57,8,1,0,1,2023-06,104545
30307,7964,683,36,5,0.5403808853614218,26,29,2,0,1,2023-08,104546
35835,4528,679,28,6,0.5249032095288186,69,22,0,0,0,2023-08,104547
16064,5976,821,58,5,0.8074154273044465,55,2,6,0,1,2023-05,104548
16312,6071,823,27,7,0.20445508849892902,33,6,3,0,0,2023-08,104549
42548,8096,511,59,1,0.7431955841962707,30,3,2,0,0,2023-08,104550
41945,7869,567,21,8,0.5913812083920122,26,7,5,0,1,2023-09,104551
11476,9387,828,47,8,0.5014100649970816,51,16,2,0,1,2023-07,104552
29565,5521,701,34,8,0.47242928925887173,37,17,9,0,1,2023-08,104553
7382,9525,505,25,6,0.33830039625213565,53,12,2,0,0,2023-08,104554
27463,4126,514,33,8,0.46740166619888246,21,15,8,0,0,2023-05,104555
38402,9632,541,32,0,0.5131347776882983,26,14,1,0,0,2023-08,104556
31345,8156,530,49,2,0.5499591355398679,62,1,4,0,0,2023-07,104557
49764,8773,680,34,1,0.7378405109420221,50,26,9,0,1,2023-05,104558
31946,8639,761,10,0,0.5628568155384039,37,12,9,0,1,2023-08,104559
19162,6404,788,57,4,0.8370274433786806,39,20,1,0,1,2023-06,104560
13397,7492,520,54,0,0.7117903979026996,26,23,5,0,0,2023-07,104561
27335,5343,681,47,2,0.3516776635952715,41,20,3,0,0,2023-06,104562
19394,3106,683,43,5,0.4217385382164108,56,14,6,0,0,2023-05,104563
32197,8049,743,58,5,0.26339934915310836,53,16,0,0,1,2023-06,104564
27010,5577,849,57,2,0.9565774039386579,65,25,7,0,1,2023-07,104565
29123,8944,648,43,3,0.9092403849834134,58,15,1,0,1,2023-07,104566
27387,6154,755,49,6,0.2678369803607497,61,8,3,0,1,2023-05,104567
7890,8029,599,58,5,0.659260812677968,69,21,6,0,1,2023-06,104568
32769,7383,554,56,1,0.968321455088655,59,1,7,0,1,2023-09,104569
48626,7053,685,7,8,0.7977142319569246,35,13,8,0,1,2023-09,104570
13026,7801,819,50,5,0.5934497551765381,33,3,4,0,1,2023-07,104571
8306,9139,585,59,1,0.3928823911253079,60,24,8,0,0,2023-07,104572
38665,8580,673,25,6,0.4232296600650365,51,12,8,0,1,2023-07,104573
14277,3214,521,48,9,0.7889903637370885,57,7,2,0,0,2023-06,104574
47239,8400,743,52,9,0.8244602185950773,58,8,6,0,1,2023-09,104575
19683,9875,559,18,3,0.6229546594811461,45,17,7,0,0,2023-08,104576
5670,9073,603,31,0,0.29675896121336387,49,18,0,0,0,2023-06,104577
28675,8578,638,40,9,0.9470946989012756,60,10,9,0,1,2023-06,104578
22889,8920,802,51,8,0.8758101876533879,58,15,4,0,1,2023-08,104579
49535,7439,658,13,9,0.3124310232219383,28,23,0,0,1,2023-06,104580
18006,7289,731,33,7,0.24538206690308179,51,21,2,0,0,2023-06,104581
31531,7253,576,46,4,0.6286941461997869,26,21,1,0,0,2023-08,104582
26639,3464,517,20,2,0.4273140941836208,31,28,1,0,0,2023-06,104583
21633,9247,521,55,3,0.4265997675316544,42,29,3,0,0,2023-08,104584
39660,9177,683,13,2,0.26977727420032943,36,10,4,0,0,2023-09,104585
8439,9782,644,16,9,0.96270866821711,40,9,0,0,1,2023-05,104586
37172,8845,537,34,7,0.8641331677278756,31,1,5,0,1,2023-05,104587
40622,5372,780,10,4,0.2910676735007335,41,21,4,0,0,2023-09,104588
16577,9834,787,52,7,0.9012790141206641,42,23,3,0,1,2023-06,104589
16763,3591,642,52,0,0.7463648447705096,24,5,5,0,0,2023-05,104590
25176,5188,512,12,8,0.460352905462887,37,15,1,0,0,2023-09,104591
49386,9617,685,58,9,0.8970004435321055,56,14,7,0,1,2023-06,104592
29255,8150,766,23,2,0.6784177502255667,56,26,5,0,1,2023-06,104593
46003,3883,768,33,0,0.878935875467509,26,11,2,0,0,2023-06,104594
24996,7158,596,17,2,0.5754143395898019,22,23,3,0,0,2023-09,104595
40386,8206,793,17,1,0.600520832129462,20,17,1,0,0,2023-08,104596
26062,3303,500,41,6,0.4328080235287649,25,21,3,0,0,2023-07,104597
40931,8180,794,34,9,0.5101541535557665,26,14,8,0,1,2023-07,104598
40710,7491,526,16,3,0.6542016553025771,46,6,3,0,0,2023-05,104599
39693,3333,535,58,6,0.9576473789668938,50,22,7,0,1,2023-09,104600
40740,5833,659,11,2,0.6800942079745078,27,4,2,0,0,2023-08,104601
16705,7506,530,26,5,0.3179025534243149,33,13,4,0,0,2023-06,104602
48408,5331,626,15,6,0.2055969483811894,34,21,1,0,0,2023-09,104603
33047,7561,761,37,6,0.880790284406944,26,24,8,0,1,2023-09,104604
15966,3079,844,52,4,0.49146033869292244,26,22,8,0,0,2023-08,104605
22374,6763,709,38,5,0.45197275171186635,52,17,9,0,1,2023-09,104606
16138,5831,649,22,2,0.8405848983539055,60,21,6,0,0,2023-05,104607
20935,8196,530,8,3,0.9562914392718684,26,12,1,0,0,2023-08,104608
5489,4977,599,48,5,0.7984360706815652,39,23,3,0,0,2023-05,104609
49516,3732,828,23,2,0.33907785032914584,26,12,5,0,0,2023-08,104610
27260,6976,801,15,6,0.5131026348728338,69,24,8,0,1,2023-09,104611
31069,4817,718,58,2,0.8075188419477926,33,4,5,0,0,2023-07,104612
24275,8659,752,46,8,0.9255406517364586,34,2,3,0,1,2023-08,104613
41284,4384,670,44,3,0.9988800511597282,37,20,0,0,1,2023-05,104614
44178,5124,756,48,1,0.6092487257105487,29,6,6,0,1,2023-08,104615
37821,9652,556,13,5,0.8580198546735598,54,6,6,0,1,2023-05,104616
21999,8283,508,39,8,0.23730531422190726,46,22,5,0,0,2023-05,104617
43712,4198,504,42,9,0.4286597998039744,62,1,2,0,0,2023-08,104618
45172,9605,834,46,9,0.49721072267799143,20,11,4,0,1,2023-07,104619
38722,8707,613,38,1,0.9804190762255154,47,23,6,0,1,2023-06,104620
15625,5292,764,54,3,0.20271491857188845,53,23,5,0,0,2023-07,104621
6629,7217,672,15,4,0.4464165902100745,67,29,6,0,0,2023-08,104622
15973,3184,719,45,8,0.944329807690323,22,21,4,0,1,2023-08,104623
11859,7127,704,23,6,0.44534258803520904,68,29,0,0,0,2023-05,104624
46609,3997,523,30,4,0.3800534126516615,22,12,9,0,0,2023-08,104625
48307,4986,669,47,5,0.7840708091487869,30,4,4,0,1,2023-08,104626
41046,5809,602,46,8,0.7962711143998924,23,28,1,0,1,2023-08,104627
26839,7664,559,41,3,0.5777423061180068,49,16,9,0,1,2023-09,104628
32216,5357,585,7,1,0.9575339758923387,58,27,9,0,1,2023-07,104629
23945,8491,754,24,4,0.3621656636334735,51,19,1,0,0,2023-09,104630
11539,4679,664,15,6,0.930732667183678,35,27,3,0,0,2023-09,104631
38625,7925,666,54,3,0.8044064612202366,36,11,5,0,1,2023-08,104632
9886,8715,583,8,0,0.49456667268323795,30,11,4,0,0,2023-06,104633
12485,6039,701,58,7,0.8455268957786992,55,13,6,0,1,2023-05,104634
36455,8175,589,24,4,0.3065617411310031,51,13,9,0,1,2023-09,104635
21767,7886,588,56,9,0.3047859945545819,54,8,7,0,1,2023-05,104636
33453,5511,619,31,1,0.9439497625979247,46,11,9,0,1,2023-05,104637
15744,9821,655,59,2,0.27582440627632937,67,16,0,0,0,2023-09,104638
42102,6527,687,56,9,0.20326368547952375,53,13,7,0,1,2023-07,104639
17226,6026,687,56,9,0.5112243932679217,24,24,2,0,1,2023-06,104640
32869,9813,761,52,4,0.2830807795457022,44,3,9,0,1,2023-09,104641
27588,5745,551,30,3,0.8904291945954008,47,27,9,0,1,2023-08,104642
18440,8089,639,55,8,0.9381548107543465,37,11,1,0,1,2023-07,104643
36709,7173,518,22,8,0.5859410914851302,22,21,1,0,0,2023-06,104644
27495,5581,574,15,7,0.5403772264080295,47,8,4,0,0,2023-08,104645
42019,7203,729,51,1,0.6312314215552736,21,10,1,0,0,2023-08,104646
49948,8392,629,56,4,0.380955699875989,53,26,3,0,1,2023-08,104647
5922,5811,554,55,7,0.4383726891362688,41,22,2,0,0,2023-05,104648
32526,7090,770,16,7,0.28078173638720383,41,18,7,0,1,2023-08,104649
12957,9158,599,16,6,0.5571600728890906,49,17,8,0,1,2023-07,104650
38998,3369,568,17,3,0.6893532980269275,53,7,5,0,0,2023-09,104651
48395,6743,798,45,2,0.9441789875132816,67,18,3,0,1,2023-08,104652
29031,9348,516,53,7,0.7912585365014067,20,10,1,0,1,2023-05,104653
15006,5004,615,13,7,0.7784509868425493,48,26,7,0,0,2023-06,104654
42701,4703,651,29,9,0.44639916967528176,38,20,2,0,1,2023-08,104655
30939,6324,829,19,4,0.9106346380080357,38,27,1,0,1,2023-08,104656
25324,3440,615,28,2,0.9575645573439981,60,22,3,0,0,2023-06,104657
27867,6257,529,55,4,0.9458103492336296,60,13,1,0,1,2023-06,104658
5203,5906,822,58,3,0.23104242121950805,48,7,2,0,0,2023-05,104659
21544,3226,550,59,7,0.6834805090432172,62,23,8,0,1,2023-06,104660
20899,9671,559,41,1,0.7145800845802361,52,7,6,0,0,2023-05,104661
34063,5401,728,22,7,0.4360521281732028,36,20,0,0,0,2023-09,104662
30344,7718,758,50,9,0.9939297465263439,57,11,9,0,1,2023-08,104663
8748,4024,504,10,5,0.4329499670548471,20,10,4,0,0,2023-09,104664
44486,8672,527,8,3,0.37328932654484465,69,26,4,0,0,2023-09,104665
6093,6491,753,14,2,0.5873165203545534,60,12,8,0,0,2023-08,104666
20228,8739,730,25,9,0.4585179038162748,52,13,0,0,1,2023-07,104667
25884,8280,699,55,4,0.9392235678959555,55,12,0,0,1,2023-09,104668
30183,7256,831,25,5,0.5520613850518182,41,12,9,0,1,2023-06,104669
21034,3870,770,56,0,0.5281196437380667,37,6,6,0,0,2023-06,104670
10710,6199,838,24,0,0.7006897040868001,36,3,6,0,0,2023-07,104671
47500,4745,803,26,9,0.26489173700089874,51,8,7,0,1,2023-05,104672
24259,8270,545,21,2,0.8053863574532174,39,17,3,0,0,2023-06,104673
40959,3443,527,38,1,0.8147190574438972,42,13,6,0,0,2023-05,104674
38457,8886,506,10,0,0.5792206677821341,47,8,5,0,0,2023-05,104675
25143,8590,731,29,7,0.9645583528003427,65,5,0,0,1,2023-07,104676
7103,7558,698,20,0,0.6634712886365982,45,24,1,0,0,2023-08,104677
5365,3472,593,31,9,0.7561891633959927,26,28,7,0,0,2023-07,104678
49535,9700,581,49,7,0.939475964402481,60,4,5,0,1,2023-05,104679
21103,3079,587,30,4,0.7330762747398338,39,16,6,0,0,2023-06,104680
37510,8158,685,33,3,0.5454608061804378,60,18,7,0,1,2023-05,104681
29476,3239,742,38,7,0.21981694050651868,66,4,4,0,0,2023-08,104682
17742,7652,567,51,7,0.7826394525054476,30,11,4,0,1,2023-09,104683
17391,3589,810,23,7,0.9718928092808361,26,8,1,0,0,2023-05,104684
41940,4360,686,23,2,0.5761880988287951,57,26,3,0,0,2023-05,104685
33901,4884,738,43,7,0.47181491023061134,46,1,1,0,0,2023-07,104686
37001,9071,717,38,0,0.6154075411310227,28,27,6,0,1,2023-06,104687
20623,8399,607,32,3,0.7827497645477275,23,13,8,0,1,2023-06,104688
7378,8235,806,54,4,0.20055237958563943,68,21,1,0,0,2023-06,104689
26372,5316,537,55,5,0.909769378185483,57,27,3,0,1,2023-06,104690
49799,9035,848,20,4,0.9090902877426574,48,22,7,0,1,2023-09,104691
43437,7430,775,49,4,0.6330383468869671,68,4,8,0,1,2023-09,104692
40503,3311,509,18,4,0.2979030129404864,45,4,3,0,0,2023-08,104693
35746,4076,525,57,8,0.737444635690897,44,4,7,0,1,2023-09,104694
32923,9837,547,39,9,0.3102765303706507,33,13,6,0,1,2023-05,104695
14867,3033,846,9,9,0.6060377211461445,56,19,4,0,0,2023-05,104696
46258,4841,513,40,2,0.2749039775848936,69,16,3,0,0,2023-06,104697
38724,7481,599,24,1,0.6712522706380011,47,28,5,0,1,2023-08,104698
14306,3248,686,36,9,0.4544554600943899,27,14,5,0,0,2023-09,104699
44391,4134,511,30,1,0.8647931317900024,61,10,1,0,0,2023-06,104700
19908,8529,778,45,7,0.8399569009667318,30,5,2,0,1,2023-05,104701
32081,8298,840,17,4,0.9987791003795528,54,15,5,0,1,2023-09,104702
42228,7889,827,17,4,0.4060025397634919,50,6,3,0,1,2023-07,104703
28386,7947,666,47,5,0.2494408742236643,53,19,2,0,0,2023-08,104704
33302,3375,621,30,8,0.5544026121190759,65,14,3,0,0,2023-07,104705
24212,3723,594,38,6,0.26672266797325667,55,27,5,0,0,2023-05,104706
40618,8706,524,42,4,0.3427997720526105,36,11,2,0,0,2023-08,104707
15698,4913,516,33,4,0.677840113089242,68,3,0,0,0,2023-07,104708
9594,7297,528,57,9,0.6737046810754388,40,25,5,0,1,2023-06,104709
30525,5492,822,48,8,0.2346619821837523,45,2,1,0,0,2023-09,104710
19282,4942,840,14,8,0.554323801134623,60,6,8,0,1,2023-05,104711
19334,7004,812,19,1,0.6241749542937933,47,24,5,0,0,2023-07,104712
34179,5344,571,8,6,0.41441939025598934,41,8,0,0,0,2023-06,104713
11644,4331,769,10,9,0.8976345455003953,60,1,3,0,0,2023-05,104714
40618,7588,749,31,0,0.32887891811713754,22,28,4,0,0,2023-05,104715
37933,3337,794,58,3,0.4031214440049715,47,14,7,0,1,2023-05,104716
48469,9064,643,46,1,0.3255955320262024,55,16,2,0,1,2023-07,104717
38687,4865,773,23,9,0.29323730709644646,21,17,8,0,1,2023-06,104718
46073,6137,722,43,8,0.9031833472057007,65,8,8,0,1,2023-09,104719
22375,3791,574,26,5,0.4222873320559855,39,17,9,0,0,2023-06,104720
35926,6611,601,44,3,0.7780192155742851,59,13,4,0,1,2023-08,104721
41607,6700,519,21,2,0.5423858877801999,69,19,3,0,0,2023-06,104722
22642,4516,616,45,3,0.7086987845871335,55,9,6,0,0,2023-05,104723
28993,6953,673,28,1,0.9425409569377676,27,3,8,0,0,2023-06,104724
49386,9118,672,34,4,0.8756862936345995,58,18,5,0,1,2023-09,104725
26188,9460,503,15,8,0.2551891139361903,44,1,6,0,0,2023-05,104726
37596,8037,839,10,5,0.8761620282233742,34,13,0,0,1,2023-06,104727
32772,6908,647,16,1,0.5614588122245576,49,13,3,0,0,2023-05,104728
35857,5673,613,34,5,0.4801165815039083,66,12,1,0,0,2023-08,104729
15776,5122,820,58,8,0.7379103403693028,53,1,0,0,1,2023-09,104730
37835,6785,666,50,3,0.9601662984793984,23,10,6,0,1,2023-06,104731
14788,3058,799,32,0,0.27530839807051,41,19,9,0,0,2023-07,104732
10660,5433,617,57,1,0.8144616242001914,44,22,3,0,0,2023-07,104733
9478,5062,599,39,4,0.36280642460636436,28,7,1,0,0,2023-09,104734
13210,4254,773,19,9,0.5041088982615991,42,14,4,0,0,2023-08,104735
15922,6688,674,46,6,0.8990584130105999,58,6,6,0,1,2023-05,104736
41289,6748,658,47,7,0.6366393472098715,69,6,1,0,1,2023-05,104737
38340,9342,726,15,2,0.25396531836034103,31,9,6,0,0,2023-07,104738
44850,8473,537,47,8,0.6064388401093908,33,20,2,0,1,2023-08,104739
